sparsity_label,T,sample_idx,label,gsshap_comp,gsshap_suff,gsshap_gini,gsshap_npl,gsshap_stability,timeshap_comp,timeshap_suff,timeshap_stability,winshap_comp
T16-Medium,16,41,0,-0.9940319061279297,0.004690386354923248,0.5988571046052709,4,1.0,-0.9933993816375732,0.7455239295959473,0.953020134228188,-0.9933993816375732
T16-Medium,16,42,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,43,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,44,0,-0.9990475177764893,0.0003371853963471949,0.5948318470884546,4,0.9908045977011496,-0.9978461265563965,0.7492855787277222,0.9720357941834451,-0.9978461265563965
T16-Medium,16,45,0,-0.999295175075531,0.2501685321331024,0.3148779716644312,4,0.9999999999999999,-0.9990372657775879,0.7494713664054871,0.9759507829977627,-0.9990372657775879
T16-Medium,16,46,1,0.00022584199905395508,0.0,-1.00625,4,,0.00022584199905395508,0.0,0.9043624161073825,0.00022584199905395508
T16-Medium,16,47,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,48,0,-0.9861805438995361,0.010505027137696743,0.6582469581883936,4,0.986752611266918,-0.9859740138053894,0.7396354079246521,0.9423937360178969,-0.9859740138053894
T16-Medium,16,49,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,50,0,-0.9981071352958679,0.0009256125194951892,0.5629405083195966,4,0.9931034482758622,-0.9963710308074951,0.7485802173614502,0.9686800894854586,-0.9963710308074951
T16-Medium,16,51,0,-0.9954743385314941,0.2506102919578552,0.4213491354752359,5,0.9914529914529915,-0.9948782324790955,0.7466052770614624,0.9653243847874721,-0.9948782324790955
T16-Medium,16,52,1,0.0,0.0,-1.00625,4,,0.0005819648504257202,0.0,0.9166666666666666,0.0
T16-Medium,16,53,0,-0.8654650449752808,0.2501114308834076,0.5341721813550433,5,0.9935897435897436,-0.9984800815582275,0.7494755387306213,0.977069351230425,-0.9984800815582275
T16-Medium,16,54,0,-0.9802719354629517,0.015803784132003784,0.612775854430607,4,1.0,-0.9800838232040405,0.7352039813995361,0.930089485458613,-0.9800838232040405
T16-Medium,16,55,1,0.00046680867671966553,0.0,-1.00625,4,,0.00046680867671966553,0.0,0.8527511909065012,0.00046680867671966553
T16-Medium,16,56,0,-0.7489482760429382,0.250148743391037,0.6024163728380885,4,1.0,-0.9982417225837708,0.7489482760429382,0.9742729306487696,-0.9982417225837708
T16-Medium,16,57,1,0.0,0.0,-1.00625,4,,2.384185791015625e-07,0.0,0.7882103983664085,0.0
T16-Medium,16,58,0,-0.9833300113677979,0.2568862736225128,0.4224842957446153,4,0.9032258064516129,-0.982711136341095,0.7374975085258484,0.9429530201342281,-0.982711136341095
T16-Medium,16,59,1,0.0004235208034515381,0.0,-1.00625,4,,0.0004235208034515381,0.0,0.8642023282786077,0.0004235208034515381
T16-Medium,16,60,0,-0.746599555015564,0.2515498399734497,0.5413506306917262,5,0.9477124183006534,-0.9722418785095215,0.7465970516204834,0.966442953020134,-0.9722418785095215
T16-Medium,16,61,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,62,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,63,1,0.0,0.0,-1.00625,6,,1.4901161193847656e-07,0.0,0.6497425916438803,0.0
T16-Medium,16,64,1,0.0,0.0,-1.00625,4,,7.152557373046875e-07,0.0,0.8658261815161503,0.0
T16-Medium,16,65,0,-0.9996378421783447,0.7498164176940918,0.5833761648240139,5,0.9358974358974358,-0.996717095375061,0.7497992515563965,0.9709172259507829,-0.996717095375061
T16-Medium,16,66,1,0.000922664999961853,0.0,-1.00625,4,,0.000922664999961853,0.0,0.9043624161073825,0.000922664999961853
T16-Medium,16,67,0,-0.7486751079559326,0.2502894699573517,0.7161276551698645,4,1.0,-0.9975367188453674,0.7486748099327087,0.9675615212527964,-0.9975367188453674
T16-Medium,16,68,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,69,0,-0.7483160495758057,0.25033438205718994,0.41507367733822687,4,0.9931034482758622,-0.996196985244751,0.7483159899711609,0.9815436241610737,-0.996196985244751
T16-Medium,16,70,1,0.0,0.0,-1.00625,4,,8.285045623779297e-06,0.0,0.9115555899383377,0.0
T16-Medium,16,71,0,-0.757881760597229,0.19085878133773804,0.5923783730665171,4,0.9931034482758622,-0.757605791091919,0.5684113502502441,0.9463087248322147,-0.757605791091919
T16-Medium,16,72,0,-0.9806854128837585,0.25861239433288574,0.5949485139273121,4,0.9999999999999999,-0.979529857635498,0.7355140447616577,0.9921700223713646,-0.979529857635498
T16-Medium,16,73,1,0.00024853646755218506,0.0,-1.00625,4,,0.00024853646755218506,0.0,0.9015305931339976,0.00024853646755218506
T16-Medium,16,74,0,-0.9998763203620911,7.175934297265485e-05,0.5329324631398942,5,0.9988515647430377,-0.9887872934341431,0.749898374080658,0.9697986577181208,-0.9887872934341431
T16-Medium,16,75,0,-0.9879445433616638,0.008948219940066338,0.7147250958900004,5,0.9999999999999999,-0.9864152073860168,0.7409583330154419,0.9552572706935124,-0.9864152073860168
T16-Medium,16,76,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,77,0,-0.9855996370315552,0.25619131326675415,0.30489267133017894,4,0.9999999999999999,-0.9852440357208252,0.7391997575759888,0.9614093959731543,-0.9852440357208252
T16-Medium,16,78,0,-0.9764081835746765,0.25421643257141113,0.3566788972416173,5,0.9935897435897436,-0.9750170707702637,0.7323060035705566,0.9664429530201342,-0.9750170707702637
T16-Medium,16,79,0,-0.9907320141792297,0.0070381006225943565,0.6175876247943983,4,1.0,-0.9903034567832947,0.7430490255355835,0.9569351230425056,-0.9903034567832947
T16-Medium,16,80,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,81,1,0.0,0.0,-1.00625,5,,6.394088268280029e-05,0.0,0.8517719896873105,0.0
T16-Medium,16,82,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,83,0,-0.7448866963386536,0.25160542130470276,0.5767259231183595,4,1.0,-0.9927231669425964,0.7448866367340088,0.9809843400447426,-0.9927231669425964
T16-Medium,16,84,0,-0.2492246776819229,0.7489349246025085,0.44212526431796206,5,0.9712660879976055,-0.9969881176948547,0.748857855796814,0.9608501118568232,-0.9969881176948547
T16-Medium,16,85,1,0.0016991496086120605,0.0,-1.00625,4,,0.0016991496086120605,0.0,0.9256152125279641,0.0016991496086120605
T16-Medium,16,86,0,-0.9486392140388489,0.05056888982653618,0.6496660013553137,5,0.8431372549019608,-0.9480530619621277,0.7114669680595398,0.9960850111856824,-0.9480530619621277
T16-Medium,16,87,1,0.013809069991111755,0.0,-1.00625,5,,0.013809069991111755,0.0,0.9107250115046702,0.013809069991111755
T16-Medium,16,88,0,-0.7316576242446899,0.21376049518585205,0.6831069051334144,4,1.0,-0.7305088043212891,0.5487432479858398,0.9211409395973154,-0.7305088043212891
T16-Medium,16,89,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,90,1,-0.3650470972061157,0.49028778076171875,0.6702952598166476,4,1.0,-0.364467054605484,0.2737853527069092,0.9345637583892615,-0.364467054605484
T16-Medium,16,91,0,-0.9931982159614563,0.004903483670204878,0.6781604605241214,4,1.0,-0.9924814105033875,0.7448986768722534,0.9340044742729305,-0.9924814105033875
T16-Medium,16,92,0,-0.9946404695510864,0.0037750755436718464,0.5929167541859519,4,0.9931034482758622,-0.9935092926025391,0.7459802031517029,0.9446308724832214,-0.9935092926025391
T16-Medium,16,93,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,94,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,95,0,-0.822003185749054,0.09245124459266663,0.6300074375722227,4,1.0,-0.8213177919387817,0.6165021657943726,0.9351230425055927,-0.8213177919387817
T16-Medium,16,96,0,-0.49742817878723145,0.7475916743278503,0.4717328072756375,6,0.9261691542288557,-0.9175326228141785,0.7475914359092712,0.9519015659955258,-0.9175326228141785
T16-Medium,16,97,1,0.0,0.0,-1.00625,5,,0.0020115822553634644,0.0,0.9351230425055927,0.0
T16-Medium,16,98,1,0.00045903027057647705,0.0,-1.00625,4,,0.00045903027057647705,0.0,0.884228187919463,0.00045903027057647705
T16-Medium,16,99,0,-0.7360976338386536,0.49959948658943176,0.41962619322460415,4,1.0,-0.9812026023864746,0.7360976338386536,0.9267337807606264,-0.9812026023864746
T16-Medium,16,100,1,-0.36969953775405884,0.19946245849132538,0.60497998626866,4,1.0,-0.3687881827354431,0.2772746682167053,0.9412751677852348,-0.3687881827354431
T16-Medium,16,101,1,-0.07198458909988403,0.5464884638786316,0.5874617253438987,4,1.0,-0.09597831964492798,0.07198458909988403,0.8758389261744967,-0.09597831964492798
T16-Medium,16,102,0,-0.9955735206604004,0.25108516216278076,0.4078883958726174,4,1.0,-0.9948364496231079,0.7466801404953003,0.9837807606263982,-0.9948364496231079
T16-Medium,16,103,0,-0.9986045360565186,0.0007734971586614847,0.4558718010702203,4,0.9931034482758622,-0.9977607727050781,0.7489534020423889,0.9725950782997762,-0.9977607727050781
T16-Medium,16,104,0,-0.9993583559989929,0.24393309652805328,0.38582961973705565,4,1.0,-0.9408279657363892,0.7495187520980835,0.9765100671140937,-0.9408279657363892
T16-Medium,16,105,0,-0.7488200664520264,0.2501975893974304,0.655032877089863,4,1.0,-0.9980976581573486,0.7488200664520264,0.9776286353467561,-0.9980976581573486
T16-Medium,16,106,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,107,1,0.0007201433181762695,0.0,-1.00625,4,,0.0007201433181762695,0.0,0.8970917225950782,0.0007201433181762695
T16-Medium,16,108,0,-0.49781715869903564,0.7477352619171143,0.23658145483940984,4,0.9999999999999999,-0.9921874403953552,0.7467234134674072,0.9692393736017896,-0.9921874403953552
T16-Medium,16,109,0,-0.9972600936889648,0.0015299899969249964,0.3982348958095754,4,0.9908045977011494,-0.9970492124557495,0.7479448318481445,0.9781879194630873,-0.9970492124557495
T16-Medium,16,110,0,-0.9473035931587219,0.04364059865474701,0.6604552555221852,4,1.0,-0.9465234875679016,0.7104777097702026,0.9373601789709171,-0.9465234875679016
T16-Medium,16,111,1,0.0004914849996566772,0.0,-1.00625,4,,0.0004914849996566772,0.0,0.8531961511160907,0.0004914849996566772
T16-Medium,16,112,0,-0.9861031770706177,0.2546249330043793,0.501068819533341,5,0.9870196765220974,-0.9853628873825073,0.7395774126052856,0.9474272930648769,-0.9853628873825073
T16-Medium,16,113,0,-0.49973583221435547,0.7496228814125061,0.4543474181118976,4,0.9999999999999999,-0.9989709854125977,0.7496039271354675,0.9737136465324383,-0.9989709854125977
T16-Medium,16,114,1,0.010042890906333923,0.0,-1.00625,4,,0.010042890906333923,0.0,0.8458755135744056,0.010042890906333923
T16-Medium,16,115,0,-0.994937002658844,0.2520042657852173,0.4674241111543047,5,0.9935897435897436,-0.9942663311958313,0.7462029457092285,0.9770693512304249,-0.9942663311958313
T16-Medium,16,116,1,0.0016580075025558472,0.0,-1.00625,4,,0.0016580075025558472,0.0,0.8958731601090125,0.0016580075025558472
T16-Medium,16,117,1,-0.4932712912559509,0.36970028281211853,0.2211259321384349,4,0.9999999999999999,-0.4930264949798584,0.369953453540802,0.9507829977628636,-0.4930264949798584
T16-Medium,16,118,0,-0.7494620680809021,0.24999932944774628,0.6488258611160909,4,1.0,-0.998461127281189,0.7494588494300842,0.9860178970917225,-0.998461127281189
T16-Medium,16,119,1,0.00025722384452819824,0.0,-1.00625,4,,0.00025722384452819824,0.0,0.7208552754324846,0.00025722384452819824
T16-Medium,16,120,1,0.0,0.0,-1.00625,5,,6.258487701416016e-07,0.0,0.7462573261736606,0.0
T16-Medium,16,121,0,-0.9997180104255676,0.0001305511104874313,0.39946145414118184,4,0.9080459770114944,-0.9990350604057312,0.7497870922088623,0.9860178970917226,-0.9990350604057312
T16-Medium,16,122,0,-0.9834150671958923,0.013560548424720764,0.4229813027453131,4,1.0,-0.9832135438919067,0.7375612854957581,0.9474272930648769,-0.9832135438919067
T16-Medium,16,123,0,-0.9998354315757751,0.00044018527842126787,0.521705366767089,4,1.0,-0.9993686676025391,0.7498525977134705,0.982662192393736,-0.9993686676025391
T16-Medium,16,124,1,0.0,0.0,-1.00625,5,,0.2481258362531662,0.0,0.9580536912751677,0.0
T16-Medium,16,125,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,126,0,-0.9910358786582947,0.25219205021858215,0.5577421636116924,5,0.9962913361491706,-0.9891598224639893,0.7432764768600464,0.9759507829977627,-0.9891598224639893
T16-Medium,16,127,0,-0.7496686577796936,0.249940425157547,0.7918827200492937,4,1.0,-0.9973040819168091,0.7496685981750488,0.9809843400447426,-0.9973040819168091
T16-Medium,16,128,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,129,1,0.0017361193895339966,0.0,-1.00625,4,,0.0017361193895339966,0.0,0.9004474272930648,0.0017361193895339966
T16-Medium,16,130,0,-0.9998126029968262,7.610097236465663e-05,0.6561389079658742,5,0.9991386735572783,-0.9955161809921265,0.7497720718383789,0.9753914988814317,-0.9955161809921265
T16-Medium,16,131,1,-0.00039249658584594727,0.5014350414276123,0.4820000105071811,5,0.9914529914529915,-0.0003902912139892578,0.00029437243938446045,0.9149888143176733,-0.0003902912139892578
T16-Medium,16,132,1,0.0004717111587524414,0.0,-1.00625,4,,0.0004717111587524414,0.0,0.8725491760368067,0.0004717111587524414
T16-Medium,16,133,0,-0.7469858527183533,0.4991285800933838,0.6041348855630093,4,1.0,-0.9956507682800293,0.7469818592071533,0.9686800894854586,-0.9956507682800293
T16-Medium,16,134,1,0.0,0.0,-1.00625,4,,6.113946437835693e-05,0.0,0.8746340594555431,0.0
T16-Medium,16,135,0,-0.5837645530700684,0.3259611129760742,0.47862578135193745,4,0.9931034482758622,-0.5837412476539612,0.43782341480255127,0.9351230425055927,-0.5837412476539612
T16-Medium,16,136,1,0.0,0.0,-1.00625,5,,2.2649765014648438e-06,0.0,0.8672625274117728,0.0
T16-Medium,16,137,0,-0.7466381788253784,0.4991338551044464,0.3029482960678347,4,0.9702479338842975,-0.9950985908508301,0.7466381788253784,0.95917225950783,-0.9950985908508301
T16-Medium,16,138,1,-0.284812867641449,0.5241614580154419,0.4561146777706455,5,0.9999999999999999,-0.28480345010757446,0.21360966563224792,0.8389261744966442,-0.28480345010757446
T16-Medium,16,139,0,-0.9754594564437866,0.020536813884973526,0.6743471761353041,4,1.0,-0.974603533744812,0.7315945625305176,0.9138702460850112,-0.974603533744812
T16-Medium,16,140,0,-0.9581972360610962,0.2655239403247833,0.4792809822720199,4,1.0,-0.9581753015518188,0.7186479568481445,0.9345637583892618,-0.9578310251235962
T16-Medium,16,141,0,-0.987838625907898,0.2537028193473816,0.49998469152567915,5,0.997218502111878,-0.9869880676269531,0.7408789396286011,0.9440715883668904,-0.9869880676269531
T16-Medium,16,142,0,-0.38584065437316895,0.44605669379234314,0.47887841022272193,5,0.9803921568627451,-0.8850950002670288,0.6640142202377319,0.9463087248322145,-0.8850950002670288
T16-Medium,16,143,1,0.0003536045551300049,0.0,-1.00625,5,,0.0003536045551300049,0.0,0.9149888143176734,0.0003536045551300049
T16-Medium,16,144,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,145,1,0.0,0.0,-1.00625,4,,2.384185791015625e-07,0.0,0.7137291707943678,0.0
T16-Medium,16,146,1,0.0005445182323455811,0.0,-1.00625,4,,0.0005445182323455811,0.0,0.8273067217814395,0.0005445182323455811
T16-Medium,16,147,0,-0.8688362836837769,0.6516271829605103,0.3469464706271719,5,0.8846153846153847,-0.8674416542053223,0.6516271829605103,0.8640939597315436,-0.8674416542053223
T16-Medium,16,148,1,0.001030951738357544,0.0,-1.00625,4,,0.001030951738357544,0.0,0.842684665190716,0.001030951738357544
T16-Medium,16,149,1,0.0005976259708404541,0.0,-1.00625,4,,0.0005976259708404541,0.0,0.8882410104141344,0.0005976259708404541
T16-Medium,16,150,0,-0.9925211668014526,0.2531221807003021,0.45953543111783657,5,0.8952991452991452,-0.9911502599716187,0.7443907856941223,0.9636465324384789,-0.9911502599716187
T16-Medium,16,151,0,-0.523888349533081,0.38364848494529724,0.46334166661537624,4,1.0,-0.5236152410507202,0.3929162621498108,0.941834451901566,-0.5236152410507202
T16-Medium,16,152,1,0.0,0.0,-1.00625,5,,0.0,0.0,,0.0
T16-Medium,16,153,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,154,1,0.0011634379625320435,0.0,-1.00625,4,,0.0011634379625320435,0.0,0.824680798965356,0.0011634379625320435
T16-Medium,16,155,1,0.0,0.0,-1.00625,4,,5.960464477539063e-08,0.0,0.8146677538719578,0.0
T16-Medium,16,156,0,-0.7492413520812988,0.2500423192977905,0.5375437133362821,4,1.0,-0.9979507327079773,0.749239981174469,0.983221476510067,-0.9979507327079773
T16-Medium,16,157,0,-0.361095130443573,0.20528888702392578,0.5911763442499556,4,1.0,-0.36049753427505493,0.27082133293151855,0.9267337807606264,-0.36049753427505493
T16-Medium,16,158,1,0.0006986409425735474,0.0,-1.00625,4,,0.0006986409425735474,0.0,0.8853467561521252,0.0006986409425735474
T16-Medium,16,159,1,0.001051872968673706,0.0,-1.00625,4,,0.001051872968673706,0.0,0.8506840044907972,0.001051872968673706
T16-Medium,16,160,0,-0.9892503619194031,0.004637614358216524,0.37166668582293716,4,0.9364736291827548,-0.9889041781425476,0.7419375777244568,0.9552572706935124,-0.9889041781425476
T16-Medium,16,161,0,-0.9940314292907715,0.004172919318079948,0.6471410395047836,4,1.0,-0.9924236536026001,0.7455235123634338,0.9507829977628636,-0.9924236536026001
T16-Medium,16,162,0,-0.9987718462944031,0.0006748707965016365,0.5091950919193438,4,1.0,-0.9983962178230286,0.749078631401062,0.9597315436241609,-0.9983962178230286
T16-Medium,16,163,0,-0.38631612062454224,0.4166375994682312,0.5700080403878343,5,0.997218502111878,-0.38587069511413574,0.28973710536956787,0.930648769574944,-0.38587069511413574
T16-Medium,16,164,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,165,1,0.0006192177534103394,0.0,-1.00625,4,,0.0006192177534103394,0.0,0.8424555548444156,0.0006192177534103394
T16-Medium,16,166,0,-0.748481273651123,0.49943724274635315,0.5485922886041781,4,1.0,-0.9974074363708496,0.748481273651123,0.9809843400447426,-0.9974074363708496
T16-Medium,16,167,1,0.0033422857522964478,0.0,-1.00625,4,,0.0033422857522964478,0.0,0.8722457911829138,0.0033422857522964478
T16-Medium,16,168,0,-0.9886536002159119,0.008747805841267109,0.4331897300516936,4,1.0,-0.9881874322891235,0.7414901852607727,0.9345637583892618,-0.9881874322891235
T16-Medium,16,169,1,0.0005891770124435425,0.0,-1.00625,4,,0.0005891770124435425,0.0,0.7973799209663203,0.0005891770124435425
T16-Medium,16,170,1,-0.4878200888633728,0.4045010507106781,0.6781788531070994,4,1.0,-0.48741960525512695,0.3658650517463684,0.91331096196868,-0.48741960525512695
T16-Medium,16,171,1,-0.9074251055717468,0.07450054585933685,0.5491025988530536,4,0.9931034482758622,-0.9069929718971252,0.6805611252784729,0.9848993288590603,-0.9069929718971252
T16-Medium,16,172,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,173,1,0.0006456077098846436,0.0,-1.00625,5,,0.0006456077098846436,0.0,0.8902479436844196,0.0006456077098846436
T16-Medium,16,174,0,-0.7496352791786194,0.24999301135540009,0.7627081369173698,4,1.0,-0.9982873201370239,0.7496344447135925,0.9821029082774048,-0.9982873201370239
T16-Medium,16,175,0,-0.9882755279541016,0.009289361536502838,0.4405398676666161,4,0.5517241379310345,-0.9870578050613403,0.7412066459655762,0.9412751677852348,-0.9870578050613403
T16-Medium,16,176,0,-0.9997485280036926,0.0001647892640903592,0.5904549818944687,4,1.0,-0.9990652799606323,0.7495443820953369,0.9731543624161074,-0.9990652799606323
T16-Medium,16,177,1,-0.15280121564865112,0.5454689264297485,0.6247852376343745,5,0.997218502111878,-0.15106509625911713,0.11460091173648834,0.8411633109619686,-0.15106509625911713
T16-Medium,16,178,0,-0.9888075590133667,0.008658972568809986,0.6608516119772399,4,1.0,-0.988523006439209,0.7416056394577026,0.9328859060402683,-0.988523006439209
T16-Medium,16,179,0,-0.989359974861145,0.010027100332081318,0.5798954283364106,4,1.0,-0.9890861511230469,0.7420200109481812,0.9440715883668903,-0.9890861511230469
T16-Medium,16,180,1,-0.5567660927772522,0.3543466627597809,0.6019721869389478,4,1.0,-0.5561684370040894,0.41757458448410034,0.889261744966443,-0.5561684370040894
T16-Medium,16,181,1,0.0,0.0,-1.00625,4,,2.682209014892578e-07,0.0,0.718742878832558,0.0
T16-Medium,16,182,0,-0.996167004108429,0.0029685823246836662,0.6146994238302737,4,1.0,-0.9931895732879639,0.7471247315406799,0.9485458612975392,-0.9931895732879639
T16-Medium,16,183,0,-0.9943906664848328,0.25217196345329285,0.236790285185291,4,0.9999999999999999,-0.9938352108001709,0.7457928657531738,0.9815436241610738,-0.9938352108001709
T16-Medium,16,184,0,-0.7427162528038025,0.2542489767074585,0.6920849260805844,4,0.5586206896551724,-0.9888803362846375,0.7427159547805786,0.9614093959731543,-0.9888803362846375
T16-Medium,16,185,0,-0.7462536692619324,0.25119221210479736,0.6507261659392991,4,1.0,-0.994384229183197,0.7462536096572876,0.982662192393736,-0.994384229183197
T16-Medium,16,186,1,0.0,0.0,-1.00625,4,,1.3709068298339844e-06,0.0,0.9147243882911544,0.0
T16-Medium,16,187,0,-0.7480575442314148,0.25048112869262695,0.43804452283411766,4,1.0,-0.9966047406196594,0.74805748462677,0.9787472035794184,-0.9966047406196594
T16-Medium,16,188,1,0.0,0.0,-1.00625,5,,3.501772880554199e-05,0.0,0.8111831284932607,0.0
T16-Medium,16,189,1,-0.7598291039466858,0.19009098410606384,0.4786107092436178,4,0.5517241379310345,-0.7589592933654785,0.5698718428611755,0.9563758389261744,-0.7589592933654785
T16-Medium,16,190,0,-0.9995168447494507,8.662140317028388e-05,0.8490929099552849,4,1.0,-0.9995166063308716,0.41401243209838867,0.9793064876957494,-0.7500505447387695
T16-Medium,16,191,0,-0.6812319755554199,0.25267934799194336,0.5453038394856615,4,1.0,-0.6798785924911499,0.5109149217605591,0.9893736017897092,-0.6798785924911499
T16-Medium,16,192,1,0.0,0.0,-1.00625,4,,3.9637088775634766e-06,0.0,0.8162012369153121,0.0
T16-Medium,16,193,0,-0.749679684638977,0.24995273351669312,0.5938617740395034,4,1.0,-0.9974616765975952,0.7496796250343323,0.971476510067114,-0.9974616765975952
T16-Medium,16,194,1,0.00033940374851226807,0.0,-1.00625,4,,0.00033940374851226807,0.0,0.8939500352439625,0.00033940374851226807
T16-Medium,16,195,0,-0.9906548261642456,0.006937611382454634,0.6665343243541502,4,1.0,-0.9902913570404053,0.7429910898208618,0.9513422818791946,-0.9902913570404053
T16-Medium,16,196,1,0.0,0.0,-1.00625,4,,0.0,0.0,,0.0
T16-Medium,16,197,1,0.0006699711084365845,0.0,-1.00625,4,,0.0006699711084365845,0.0,0.9015659955257269,0.0006699711084365845
T16-Medium,16,198,0,-0.49578481912612915,0.7456146478652954,0.4974169220429323,4,0.9999999999999999,-0.991092324256897,0.7436772584915161,0.925055928411633,-0.991092324256897
T16-Medium,16,199,0,-0.6774139404296875,0.25554826855659485,0.5997346273894824,4,1.0,-0.6762230396270752,0.5080604553222656,0.941275167785235,-0.6762230396270752
T8-Short,8,0,1,0.0,0.0,0.6589282693041383,4,,0.0,0.0,,0.0
T8-Short,8,1,1,0.0,0.0,-1.0125,4,,0.0003259629011154175,0.0,0.4126984126984128,0.0
T8-Short,8,2,1,0.0,0.0,0.25772866981689546,3,0.815048540905288,0.0,0.0,,0.0
T8-Short,8,3,0,-0.9979314208030701,0.0013544050743803382,0.8990652186365613,3,1.0,-0.9979110360145569,0.9979314208030701,0.6468253968253969,-0.7486230731010437
T8-Short,8,4,0,-0.9929531216621399,0.004182699602097273,0.8978618409648988,3,1.0,-0.9929529428482056,0.9929531216621399,0.5714285714285714,-0.7426767349243164
T8-Short,8,5,0,-0.8554294109344482,0.08101952075958252,0.8674862252541471,3,1.0,-0.8550376892089844,0.8554294109344482,0.7976190476190478,-0.609801709651947
T8-Short,8,6,1,0.0004935264587402344,0.0,-1.0125,3,,5.601346492767334e-05,0.0,0.37698412698412703,0.0004935264587402344
T8-Short,8,7,0,-0.9830581545829773,0.012890243902802467,0.8927891714509328,3,1.0,-0.9631416201591492,0.9830581545829773,0.4722222222222223,-0.7329975366592407
T8-Short,8,8,0,-0.99139404296875,0.004629035480320454,0.8972362331534587,3,1.0,-0.9901996850967407,0.99139404296875,0.650793650793651,-0.7412371635437012
T8-Short,8,9,1,0.0,0.0,0.21920271233885846,3,1.0,0.0,0.0,,0.0
T8-Short,8,10,1,0.001650974154472351,0.0,-1.0125,3,,3.4570693969726562e-06,0.0,0.37029909626789653,0.001650974154472351
T8-Short,8,11,0,-0.995431661605835,0.0027023963630199432,0.8984512324618241,3,1.0,-0.994663655757904,0.995431661605835,0.6706349206349208,-0.7449442744255066
T8-Short,8,12,0,-0.9278185963630676,0.05266909301280975,0.8707973232672708,3,0.815048540905288,-0.9028069972991943,0.9278185963630676,0.6944444444444445,-0.6760486364364624
T8-Short,8,13,1,0.0,3.8951635360717773e-05,0.5087262699625839,3,1.0,3.6597251892089844e-05,0.0,0.6507936507936508,0.0006621181964874268
T8-Short,8,14,0,-0.9163742661476135,0.06277360022068024,0.8690598443333852,3,1.0,-0.9162288308143616,0.9163742661476135,0.6507936507936508,-0.6687583923339844
T8-Short,8,15,0,-0.9931890964508057,0.004092761315405369,0.8977785984474573,3,1.0,-0.9927447438240051,0.9931890964508057,0.6825396825396827,-0.7427557706832886
T8-Short,8,16,1,0.0,0.0,-1.0125,3,,5.0961971282958984e-06,0.0,0.5158730158730159,0.0
T8-Short,8,17,0,-0.9990245699882507,0.00026955659268423915,0.8998450761657213,3,1.0,-0.7492773532867432,0.999024510383606,0.7936507936507938,-0.7474789023399353
T8-Short,8,18,1,0.0015540122985839844,0.0,-1.0125,3,,0.00014355778694152832,0.0,0.28571428571428575,0.0015540122985839844
T8-Short,8,19,1,0.0,0.0,-1.0125,3,,2.2351741790771484e-06,0.0,0.27229850605938016,0.0
T8-Short,8,20,0,-0.9998679757118225,0.00018367893062531948,0.8998194502863965,3,0.815048540905288,-0.7194839715957642,0.9998598694801331,0.9126984126984129,-0.7194839715957642
T8-Short,8,21,1,0.0019338726997375488,0.0,-1.0125,3,,0.01271393895149231,0.0,0.36111111111111116,0.0019338726997375488
T8-Short,8,22,0,-0.8516008257865906,0.08586623519659042,0.865656384405048,3,1.0,-0.8494327664375305,0.8516004681587219,0.8174603174603176,-0.6062834858894348
T8-Short,8,23,1,0.0,0.0,-1.0125,3,,1.4901161193847656e-07,0.0,0.3741489530339584,0.0
T8-Short,8,24,1,0.005738675594329834,0.0,-1.0125,3,,0.13325349986553192,0.0,0.31349206349206354,0.005738675594329834
T8-Short,8,25,1,0.0011487901210784912,0.0,-1.0125,3,,3.8683414459228516e-05,0.0,0.4734377343665239,0.0011487901210784912
T8-Short,8,26,1,0.0,0.0,-1.0125,3,,0.0,0.0,,0.0
T8-Short,8,27,1,0.0,0.0,-1.0125,2,,0.0,0.0,,0.0
T8-Short,8,28,0,-0.9896989464759827,0.006961760576814413,0.8964464086394508,3,0.815048540905288,-0.9596891403198242,0.9896989464759827,0.511904761904762,-0.7400798797607422
